Name	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
NC_taxa_10boot..1...i..1.8..2329	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4248
NC_taxa_10boot..1...i..1.8..2330	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4261
NC_taxa_10boot..1...i..1.8..2331	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4268
NC_taxa_10boot..1...i..1.8..2332	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4276
NC_taxa_10boot..1...i..1.8..2333	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Globocephalus	Globocephalus_urosubulatus	ASV_4277
NC_taxa_10boot..1...i..1.8..2334	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4281
NC_taxa_10boot..1...i..1.8..2335	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4282
NC_taxa_10boot..1...i..1.8..2336	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4283
NC_taxa_10boot..1...i..1.8..2337	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4284
NC_taxa_10boot..1...i..1.8..2338	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4287
NC_taxa_10boot..1...i..1.8..2339	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4289
NC_taxa_10boot..1...i..1.8..2340	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4290
NC_taxa_10boot..1...i..1.8..2341	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4294
NC_taxa_10boot..1...i..1.8..2342	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4307
NC_taxa_10boot..1...i..1.8..2343	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4308
NC_taxa_10boot..1...i..1.8..2344	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4309
NC_taxa_10boot..1...i..1.8..2345	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4318
NC_taxa_10boot..1...i..1.8..2346	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4323
NC_taxa_10boot..1...i..1.8..2347	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4327
NC_taxa_10boot..1...i..1.8..2348	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4330
NC_taxa_10boot..1...i..1.8..2349	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4337
NC_taxa_10boot..1...i..1.8..2350	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4357
NC_taxa_10boot..1...i..1.8..2351	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4369
NC_taxa_10boot..1...i..1.8..2352	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4381
NC_taxa_10boot..1...i..1.8..2353	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4382
NC_taxa_10boot..1...i..1.8..2354	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Globocephalus	Globocephalus_urosubulatus	ASV_4385
NC_taxa_10boot..1...i..1.8..2355	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4392
NC_taxa_10boot..1...i..1.8..2356	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4393
NC_taxa_10boot..1...i..1.8..2357	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4394
NC_taxa_10boot..1...i..1.8..2358	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4398
NC_taxa_10boot..1...i..1.8..2359	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4399
NC_taxa_10boot..1...i..1.8..2360	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4400
NC_taxa_10boot..1...i..1.8..2361	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4401
NC_taxa_10boot..1...i..1.8..2362	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4402
NC_taxa_10boot..1...i..1.8..2363	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4407
NC_taxa_10boot..1...i..1.8..2364	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4409
NC_taxa_10boot..1...i..1.8..2365	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4410
NC_taxa_10boot..1...i..1.8..2366	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4412
NC_taxa_10boot..1...i..1.8..2367	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4413
NC_taxa_10boot..1...i..1.8..2368	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4418
NC_taxa_10boot..1...i..1.8..2369	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4420
NC_taxa_10boot..1...i..1.8..2370	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4424
NC_taxa_10boot..1...i..1.8..2371	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4427
NC_taxa_10boot..1...i..1.8..2372	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4431
NC_taxa_10boot..1...i..1.8..2373	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4434
NC_taxa_10boot..1...i..1.8..2374	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4435
NC_taxa_10boot..1...i..1.8..2375	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4459
NC_taxa_10boot..1...i..1.8..2376	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4460
NC_taxa_10boot..1...i..1.8..2377	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4462
NC_taxa_10boot..1...i..1.8..2378	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4466
NC_taxa_10boot..1...i..1.8..2379	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4493
NC_taxa_10boot..1...i..1.8..2380	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4501
NC_taxa_10boot..1...i..1.8..2381	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4502
NC_taxa_10boot..1...i..1.8..2382	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4503
NC_taxa_10boot..1...i..1.8..2383	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4504
NC_taxa_10boot..1...i..1.8..2384	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4505
NC_taxa_10boot..1...i..1.8..2385	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4506
NC_taxa_10boot..1...i..1.8..2386	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4507
NC_taxa_10boot..1...i..1.8..2387	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4508
NC_taxa_10boot..1...i..1.8..2388	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4509
NC_taxa_10boot..1...i..1.8..2389	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4510
NC_taxa_10boot..1...i..1.8..2390	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4515
NC_taxa_10boot..1...i..1.8..2391	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4516
NC_taxa_10boot..1...i..1.8..2392	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4517
NC_taxa_10boot..1...i..1.8..2393	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4519
NC_taxa_10boot..1...i..1.8..2394	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4520
NC_taxa_10boot..1...i..1.8..2395	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4522
NC_taxa_10boot..1...i..1.8..2396	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4523
NC_taxa_10boot..1...i..1.8..2397	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4527
NC_taxa_10boot..1...i..1.8..2398	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_elegans	ASV_4528
NC_taxa_10boot..1...i..1.8..2399	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4529
NC_taxa_10boot..1...i..1.8..2400	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4541
NC_taxa_10boot..1...i..1.8..2401	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4542
NC_taxa_10boot..1...i..1.8..2402	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4545
NC_taxa_10boot..1...i..1.8..2403	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4546
NC_taxa_10boot..1...i..1.8..2404	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4547
NC_taxa_10boot..1...i..1.8..2405	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4548
NC_taxa_10boot..1...i..1.8..2406	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4552
NC_taxa_10boot..1...i..1.8..2407	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4557
NC_taxa_10boot..1...i..1.8..2408	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4560
NC_taxa_10boot..1...i..1.8..2409	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4562
NC_taxa_10boot..1...i..1.8..2410	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4566
NC_taxa_10boot..1...i..1.8..2411	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_4571
NC_taxa_10boot..1...i..1.8..2412	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4574
NC_taxa_10boot..1...i..1.8..2413	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_4577
NC_taxa_10boot..1...i..1.8..2414	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4578
NC_taxa_10boot..1...i..1.8..2415	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4583
NC_taxa_10boot..1...i..1.8..2416	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4588
NC_taxa_10boot..1...i..1.8..2417	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4590
NC_taxa_10boot..1...i..1.8..2418	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4606
NC_taxa_10boot..1...i..1.8..2419	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4607
NC_taxa_10boot..1...i..1.8..2420	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4613
NC_taxa_10boot..1...i..1.8..2421	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4614
NC_taxa_10boot..1...i..1.8..2422	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4617
NC_taxa_10boot..1...i..1.8..2423	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4639
NC_taxa_10boot..1...i..1.8..2424	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4647
NC_taxa_10boot..1...i..1.8..2425	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4648
NC_taxa_10boot..1...i..1.8..2426	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4649
NC_taxa_10boot..1...i..1.8..2427	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4650
NC_taxa_10boot..1...i..1.8..2428	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4653
NC_taxa_10boot..1...i..1.8..2429	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4654
NC_taxa_10boot..1...i..1.8..2430	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4658
NC_taxa_10boot..1...i..1.8..2431	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4661
NC_taxa_10boot..1...i..1.8..2432	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4664
NC_taxa_10boot..1...i..1.8..2433	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4665
NC_taxa_10boot..1...i..1.8..2434	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4672
NC_taxa_10boot..1...i..1.8..2435	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4680
NC_taxa_10boot..1...i..1.8..2436	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4681
NC_taxa_10boot..1...i..1.8..2437	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4682
NC_taxa_10boot..1...i..1.8..2438	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4683
NC_taxa_10boot..1...i..1.8..2439	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4691
NC_taxa_10boot..1...i..1.8..2440	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4693
NC_taxa_10boot..1...i..1.8..2441	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4695
NC_taxa_10boot..1...i..1.8..2442	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4700
NC_taxa_10boot..1...i..1.8..2443	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4727
NC_taxa_10boot..1...i..1.8..2444	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_4731
NC_taxa_10boot..1...i..1.8..2445	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_4734
NC_taxa_10boot..1...i..1.8..2446	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4735
NC_taxa_10boot..1...i..1.8..2447	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4744
NC_taxa_10boot..1...i..1.8..2448	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_4760
NC_taxa_10boot..1...i..1.8..2449	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_4764
NC_taxa_10boot..1...i..1.8..2450	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4774
NC_taxa_10boot..1...i..1.8..2451	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4776
NC_taxa_10boot..1...i..1.8..2452	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_4779
NC_taxa_10boot..1...i..1.8..2453	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4786
NC_taxa_10boot..1...i..1.8..2454	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4788
NC_taxa_10boot..1...i..1.8..2455	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4789
NC_taxa_10boot..1...i..1.8..2456	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4790
NC_taxa_10boot..1...i..1.8..2457	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4792
NC_taxa_10boot..1...i..1.8..2458	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4797
NC_taxa_10boot..1...i..1.8..2459	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4798
NC_taxa_10boot..1...i..1.8..2460	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4799
NC_taxa_10boot..1...i..1.8..2461	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4803
NC_taxa_10boot..1...i..1.8..2462	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4816
NC_taxa_10boot..1...i..1.8..2463	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4817
NC_taxa_10boot..1...i..1.8..2464	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4819
NC_taxa_10boot..1...i..1.8..2465	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_briggsae	ASV_4825
NC_taxa_10boot..1...i..1.8..2466	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_elegans	ASV_4826
NC_taxa_10boot..1...i..1.8..2467	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4827
NC_taxa_10boot..1...i..1.8..2468	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4835
NC_taxa_10boot..1...i..1.8..2469	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_elegans	ASV_4838
NC_taxa_10boot..1...i..1.8..2470	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4839
NC_taxa_10boot..1...i..1.8..2471	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_elegans	ASV_4842
NC_taxa_10boot..1...i..1.8..2472	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4850
NC_taxa_10boot..1...i..1.8..2473	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4851
NC_taxa_10boot..1...i..1.8..2474	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4852
NC_taxa_10boot..1...i..1.8..2475	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4853
NC_taxa_10boot..1...i..1.8..2476	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4864
NC_taxa_10boot..1...i..1.8..2477	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4865
NC_taxa_10boot..1...i..1.8..2478	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4867
NC_taxa_10boot..1...i..1.8..2479	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4872
NC_taxa_10boot..1...i..1.8..2480	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4876
NC_taxa_10boot..1...i..1.8..2481	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4878
NC_taxa_10boot..1...i..1.8..2482	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_4884
NC_taxa_10boot..1...i..1.8..2483	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4886
NC_taxa_10boot..1...i..1.8..2484	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_4888
NC_taxa_10boot..1...i..1.8..2485	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4908
NC_taxa_10boot..1...i..1.8..2486	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4912
NC_taxa_10boot..1...i..1.8..2487	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4927
NC_taxa_10boot..1...i..1.8..2488	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4933
NC_taxa_10boot..1...i..1.8..2489	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Globocephalus	Globocephalus_urosubulatus	ASV_4944
NC_taxa_10boot..1...i..1.8..2490	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4951
NC_taxa_10boot..1...i..1.8..2491	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4953
NC_taxa_10boot..1...i..1.8..2492	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4959
NC_taxa_10boot..1...i..1.8..2493	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4960
NC_taxa_10boot..1...i..1.8..2494	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_4961
NC_taxa_10boot..1...i..1.8..2495	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4962
NC_taxa_10boot..1...i..1.8..2496	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_4966
NC_taxa_10boot..1...i..1.8..2497	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4989
NC_taxa_10boot..1...i..1.8..2498	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4990
NC_taxa_10boot..1...i..1.8..2499	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_5011
NC_taxa_10boot..1...i..1.8..2500	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_5012
NC_taxa_10boot..1...i..1.8..2501	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_5013
NC_taxa_10boot..1...i..1.8..2502	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_5017
NC_taxa_10boot..1...i..1.8..2503	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_5019
NC_taxa_10boot..1...i..1.8..2504	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_5020
NC_taxa_10boot..1...i..1.8..2505	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_5028
